Brand,Style,Review #,Variety,Country,Stars,Top Ten
Lucky Me!,Pack,547,Pancit Canton Sweet Spicy,Philippines,5,
Yum Yum,Pack,546,Vegetable,Thailand,3.5,
Golden Wheat,Pack,545,South Korean Style Spicy Beef,China,3.5,
Unox,Pack,544,Good Noodles Chicken,Holland,3.5,
Menraku,Bowl,543,Curry Udon,Japan,4.75,
Mi Sedaap,Pack,542,Mi SupArtificial Chicken Special,Indonesia,3,
Yum Yum,Pack,541,Chicken,Thailand,3.5,
Nissin,Pack,540,Top Ramen Chicken,USA,3.25,
Nissin,Pack,539,Demae Ramen Chicken,Japan,3,
Lucky Me!,Pack,538,Lomi Seafood Vegetable,Philippines,0.5,
Mama,Pack,537,Pad Kee Mao Drunken,Thailand,2,
Ottogi,Pack,536,Yeul Ramyun,South Korea,4.25,
Wai Wai,Pack,535,Chicken Flavor,Thailand,0.9,
Mama,Pack,534,Pho Ga,Thailand,3.1,
Paldo,Pack,533,Gomtang,South Korea,4.75,
Doll,Pack,532,Spicy Tomkotsu,Hong Kong,4.25,
Yum Yum,Pack,531,Beef,Thailand,3.25,
Mee Jang,Bowl,530,Artificial Shrimp Tom yum,Thailand,3.5,
Sapporo Ichiban,Pack,529,Hot Spicy Chicken,USA,2,
Unox,Pack,528,Good Noodles Vegetable,Holland,3.75,
Little Cook,Bowl,527,Wheat Gluten Stewed Duck Flavoured,Thailand,2.75,
Annie Chun's,Pack,526,Soy Ginger Ramen,USA,1.5,
JML,Pack,525,Artificial Spicy Hot Beef,China,3.75,
Nissin,Cup,524,Cup Noodles Spicy Seafood,Hong Kong,3.75,
Dragonfly,Bowl,523,Artificial Hot & Sour Shrimp,China,4.5,
Samyang,Pack,522,Hot Beef,South Korea,4.25,
Menraku,Bowl,521,Soy Sauce,Japan,4.25,
Nan Hsing,Bowl,520,Vegetarian Rice Noodles,Taiwan,0.25,
Snapdragon,Cup,519,Beijing Vegetable Rice Noodle,Singapore,2,
Dragonfly,Bowl,518,Artificial Chicken,China,4.5,
Thai Kitchen,Pack,517,Thai Ginger Rice Noodle,USA,4.25,
Wang,Bowl,516,Champong Spicy Seafood,South Korea,3.5,
Tradition,Cup,515,Imitation Beef,USA,2.5,
Shirakiku,Bowl,514,Sanukiya Fresh Spicy Ramen,Japan,3,
Dragonfly,Bowl,513,Artificial Onion,China,4,
Paldo,Bowl,512,Big Bowl Noodle,South Korea,3.75,
Menraku,Bowl,511,Miso,Japan,2.75,
Snapdragon,Cup,510,South Korean Kimchi Rice Noodle,Singapore,3.75,
Ve Wong,Bowl,509,Kung Fu Shrimp,Taiwan,4,
Samyang,Cup,508,Beef,South Korea,3.75,
Dragonfly,Bowl,507,Artificial Seafood,China,3.75,
Nongshim,Cup,506,Oolongmen Beef,South Korea,2.5,
JML,Pack,505,Artificial Spicy Beef,China,3.5,
Knorr,Pack,504,Pizza,Pakistan,3,
GreeNoodle,Pack,503,Miso,Thailand,1,
Sunlee,Bowl,502,Beef Rice Stick,Thailand,2,
Nongshim,Pack,501,Neoguri Mild,South Korea,3.25,
Mexi-Ramen,Pack,500,Soupless Ramen Shallot Teriyaki,USA,2.5,
Dragonfly,Bowl,499,Artificial Beef,China,4.75,
Hsin Tung Yang,Pack,498,Tiny Noodle With Oyster Flavor,Taiwan,0,
Nissin,Pack,497,Demae Iccho Seafood & Abalone Macaroni,Japan,4,
Maruchan,Tray,496,Yakisoba Shrimp,USA,2.75,
Ottogi,Pack,495,Jin Ramen (Mild),South Korea,3.25,
Snapdragon,Cup,494,Tomato Seafood Rice Noodle,Singapore,3.5,
Pulmuone,Pack,493,Fresh Ramen Spicy,South Korea,3,
Noah Foods,Bowl,492,Phoya Rice Noodles Beef,Vietnam,2.75,
JML,Pack,491,Artificial Stew Beef,China,3.75,
Foodmon,Bowl,490,DJ DOC Instant rice Ramen Topokki,South Korea,5,
JML,Pack,489,Stew Pork,China,3.25,
Kailo,Bowl,488,Big Bowl Crab ,Hong Kong,3.5,
Kailo,Bowl,487,Big Bowl Artificial Chicken,Hong Kong,2.75,
Kamfen,Pack,486,Japanese U-Don Lobster Scallop,China,3,
Ottogi,Cup,485,Hot & Spicy Ramen,South Korea,3,
Ottogi,Cup,484,Bekse Curry Myon,South Korea,4.25,
Itomen,Bowl,483,Yellow Buckwheat,Japan,4.5,
Menraku,Bowl,482,Shio,Japan,4.5,
Thai Kitchen,Bowl,481,Roasted Garlic Rice Noodle,USA,3.75,
Thai Kitchen,Bowl,480,Mushroom Rice Noodle,USA,3.25,
Nongshim,Pack,479,Potato Noodle Soup,South Korea,3.75,
Vedan,Pack,478,Mushroom & Artificial Cuttlefish,Taiwan,1.75,
Mr. Udon,Pack,477,Malaysian Beef Udon,South Korea,3,
Annie Chun's,Bowl,476,Teriyaki Noodle,USA,1.75,
Gefen,Pack,475,Vegetable,USA,3.25,
Saigon Ve Wong,Bowl,474,Kung Fu Rice Noodle Shrimp Crab ,Vietnam,3.75,
Myojo,Bowl,473,Ramen-Desse Miso Soybean Paste,Japan,4.5,
Thai Kitchen,Bowl,472,Spring Onion Rice Noodle,USA,3.75,
Koyo,Pack,471,Lemongrass ginger,USA,1.5,
Maruchan,Pack,470,Ramen Noodle Soup Chicken Mushroom,USA,3.25,
Gefen,Pack,469,Chicken,USA,3.5,
Paldo,Pack,468,Snack Noodle slightly Hot,South Korea,3.75,
Vifon,Pack,467,Tu Quy Sour Spicy Shrimp,Vietnam,1.75,
Saigon Ve Wong,Bowl,466,Kung Fu Rice Noodle Artificial Beef,Vietnam,3.5,
Nissin,Bowl,465,Souper Meal Picante Shrimp Hot Spicy,USA,2.75,
Mama,Pack,464,Vegetable,Thailand,3.25,
Ottogi,Pack,463,Ppushu Ppushu Barbecue,South Korea,3,
Nissin,Pack,462,Top Ramen Shrimp,USA,3.5,
Samyang,Pack,461,Sutah Hot Spicy Beef,South Korea,3.5,
Menraku,Bowl,460,Tempura Udon,Japan,5,
Gefen,Pack,459,Imitation Chicken Vegetarian,USA,3,
Ve Wong,Bowl,458,Kung Fu Artificial Beef Rice Noodle,Taiwan,3.75,
Ibumie,Pack,457,Harmee Mee goreng Prawn,Malaysia,4.5,
Ve Wong,Bowl,456,Kung Fu Artificial Szechuan Pork,Taiwan,3.75,
Baijia,Cup,455,Single Noble Pickled Radish & Duck,China,0.25,
Koyo,Pack,454,Asian Vegetable,USA,1.5,
Nongshim,Bowl,453,Bowl Noodle Savory Chicken,USA,3.25,
Myojo,Pack,452,Hyoubanya No Chukasoba Soy Sauce,Japan,4,
Myojo,Bowl,451,Ippeichan Soybean Paste,Japan,4,
Ottogi,Pack,450,Ppushu Ppushu Tteobokki,South Korea,3.25,
Wu Mu,Pack,449,Beef Flavor Ramen,Taiwan,4.25,
Ve Wong,Bowl,448,Kung Fu Artificial Sesame Chicken,Taiwan,3.75,
Ve Wong,Pack,447,Little Prince Bacon,Vietnam,4.75,
Sao Tao,Bowl,446,Noodle King Hong Koing Style Wonton,Hong Kong,2.25,
iNoodle,Pack,445,Taiwan Style Chow Mein,Taiwan,2.25,
Mr. Udon,Pack,444,Chicken,South Korea,3.25,
Lucky Me!,Pack,443,N-Rich Chicken Tinola,Philippines,4,
Nongshim,Pack,442,Kalguksoo,South Korea,4.5,
Ottogi,Pack,441,Spice Seafood,South Korea,3.75,
Maruchan,Cup,440,Instant Lunch Hot spicy Beef,USA,2.75,
Little Cook,Bowl,439,Tom Yum Seafood Creamy,Thailand,3,
Samyang,Bowl,438,Beef,South Korea,3.75,
Nongshim,Bowl,437,Big Bowl Spicy Kimchi,South Korea,3.25,
Unif,Bowl,436,Artificial Beef With Sauerkraut,Taiwan,3.75,
Mi Sedaap,Pack,435,Mie Sambal Goreng,Indonesia,4.25,
Mi Sedaap,Pack,434,Kari Spesial,Indonesia,4.5,2012 #5
Lucky Me!,Bowl,433,Supreme Bulalo,Philippines,3.25,
Ve Wong,Bowl,432,Instant Bean Thread Seafood,Taiwan,2.5,
Unif / Tung-I,Pack,431,Chinese Onion Rice Noodle,Taiwan,2.75,
Quickchow,Pack,430,Pancit Canton toyo Mansi,Philippines,5,
Quickchow,Pack,429,Chicken Mami,Philippines,3.75,
Kamfen,,428,E Menm Chicken,China,3.75,
Koka,Pack,427,Mi Hai Cua Crab Flavor,Singapore,5,
Vifon,Pack,426,Tu quy Chicken,Vietnam,3,
Chikara,Pack,425,Shrimp Udon,USA,4.5,
Q,Pack,424,Noodle With Sesame Sauce,Taiwan,3.25,
Noodle Time,Cup,423,Shin Cup,South Korea,3,
Vifon,Bowl,422,Mi Lau Thai Thai Stle,Vietnam,4,
Myojo,Bowl,421,Kakesoba Desse Soy Sauce,Japan,2.75,
Sapporo Ichiban,Cup,420,Beef Flavorc,USA,3.5,
Myojo,Bowl,419,Ramen Desse Shio,Japan,4.25,
iNoodle,Pack,418,Udon Noodle Soup Oriental,Taiwan,3.75,
Vifon,Pack,417,Tu Quy Spicy Beef,Vietnam,3.5,
Sapporo Ichiban,Cup,416,Chicken Flavor,USA,3.75,
Ve Wong,Bowl,415,Artificial Classic Beef,Taiwan,3.75,
Doll,Pack,414,Artificial Beef Flavor,Hong Kong,2.5,
Souper,Pack,413,Alimentary Paste Chow Mein,Taiwan,4.25,
Maruchan,Bowl,412,Midori No Tanuki,Japan,4.125,
Sunlee,Bowl,411,Crab Vermicelli,Thailand,3.25,
Lucky Me!,Pack,410,Instant Bulalo Bone Marrow,Philippines,3.75,
Payless,Pack,409,Instant Mami Chicken,Philippines,4,
Gomex,Pack,408,3 Mien Mi Tom Chua Cay Hot sour Shrimp,Vietnam,2.25,
Ottogi,Cup,407,Snack Ramyon,South Korea,3.5,
Vifon,Pack,406,Asian Style Instant Noodles Beef,Vietnam,3.75,
Ibumie,Pack,405,Harmee Prawn,Malaysia,3.25,
Vina Acecook,Pack,404,Hao Hao Sate Onion,Vietnam,3.75,
Maruchan,Cup,403,Instant Lunch Lime Flavor with Shrimp,USA,2.25,
Sao Tao,Bowl,402,Noodle King Scallop Thick,Hong Kong,3,
Myojo,Bowl,401,Suudon Desse Soy Sauce,Japan,4.25,
Nissin,Cup,400,Cup Noodles Seafood Curry,Hong Kong,4.25,
Paldo,Cup,399,Spicy Seafood,South Korea,3.75,
Paldo,Bowl,398,Bowl Noodle Beef With Vegetables,South Korea,3.75,
Quickchow,Cup,397,Quickie Mami La Paz Batchoy,Philippines,3,
Vina Acecook,Bowl,396,Bestcook Hot spicy Tom Yum Shrimp,Vietnam,4.25,
Ottogi,Cup,395,Jin Ramen (Mild),South Korea,3,
Paldo,Cup,394,Hwa Cup Hot Spicy,South Korea,3.5,
Kamfen,Tray,393,Dried Mix Noodles XO Sauce,China,2,
Nissin,Tray,392,Yakisoba Noodles Karashi,Japan,5,2012 #3
Myojo,Pack,391,Hyoubanya No Chukasoba Oriental,Japan,4.25,2012 #6
Menraku,Bowl,390,Curry Soba,Japan,4,
Mama,Pack,389,Vegetarian Tom Yum,Thailand,2.75,
Maruchan,Cup,388,Instant Lunch Cheddar Cheese,USA,2.75,
Nissin,Bowl,387,Bowl Noodles Rich & Savory Beef,USA,3.75,
US Canning,Tray,386,Fu Chang Chinese Noodle Company Pork Seafood,USA,0,
Ve Wong,Bowl,385,Hot Of Hots Artificial Black Peppered Beef,Taiwan,1.25,
Nissin,Pack,384,Demae Iccho Tom Yam Goong Macaroni,Japan,4,
Lucky Me!,Pack,383,Chicken Na Chicken,Philippines,2.75,
Lucky Me!,Pack,382,N-Rich Artificial Chicken With Ginger,Philippines,2.5,
Saigon Ve Wong,Pack,381,Kung Fu Artificial Beef Rice Noodle,Vietnam,4.25,
Rhee Bros Assi,Tray,380,Pho Vietnamese Noodle Soup,South Korea,3.75,
Nissin,Tray,379,Chow Mein Thai Peanut,USA,2.5,
Ve Wong,Bowl,378,Hot Of Hots Artificial Satay Beef,Taiwan,3.75,
Sau Tao,Bowl,377,Ho Fan Abalone Chicken,Hong Kong,4,
Sau Tao,Bowl,376,Noodle King Lobster Thick,Hong Kong,2.75,
Vifon,Pack,375,Pho Bo Beef Rice Noodle,Vietnam,0.5,
Vifon,Pack,374,Asian Style Instant Noodles Shrimp,Vietnam,3.75,
Nissin,Cup,373,Cup Noodles Chicken Vegetable,USA,2.75,
Noodle Time,Bowl,372,Spicy Thai,Canada,0.5,
Nissin,Tray,371,Chow Noodles Alfredo,USA,3.75,
Fuku,Pack,370,Superior Soup,Hong Kong,5,
Bon Go Jang,Tray,369,Tofu Udon Dosirak,South Korea,3.75,
Knorr,Cup,368,Chili Pork,Thailand,3.5,
Saigon Ve Wong,Pack,367,Kung Fu Artificial Chicken,Vietnam,3.25,
Payless,Pack,366,Pancit Shanghai,Philippines,2.75,
Nissin,Cup,365,Cup Noodles Prawn,Singapore,3.25,
Sao Tao,Bowl,364,Noodle King Beef Hong Kong Style,Hong Kong,2.5,
Nissin,Pack,363,Demae Iccho Tonkotsu Macaroni,Japan,3.5,
Vina Acecook,Pack,362,Daily Hot & Sour With Shrimp,Vietnam,4.5,
Tayho,Bowl,361,Vermicelli With Pork,USA,1.25,
Nissin,Cup,360,Cup Noodles Hearty Chicken,USA,2.5,
Nissin,Bowl,359,Bowl Noodles Hot & Spicy Beef,USA,3.75,
Doll,Pack,358,Spicy Artificial Pork,Hong Kong,3.75,
Payless,Pack,357,Xtra Big Kalamansi Pancit Canton,Philippines,4,
Maruchan,Pack,356,Ramen Noodle Soup Roast Beef,USA,2.75,
Nongshim,Bowl,355,Noodle Lite 275 Udon Mushroom,South Korea,2.5,
Maruchan,Cup,354,Instant Lunch Chicken 35% Less Sodium,USA,3,
Nissin,Pack,353,Top Ramen Chili,USA,3.25,
Maruchan,Pack,352,Ramen Noodle Soup Chili,USA,2.75,
Nissin,Pack,351,Top Ramen Picante Beef,USA,3,
Nissin,Bowl,350,Souper Meal Tomato Garlic Shrimp,USA,3.5,
Ottogi,Bowl,349,Ramen Bokki,South Korea,3.25,
Paldo,Bowl,348,Bowl Noodle Kimchi,South Korea,3.5,
Sunny Maid,Pack,347,Mi Chay Vegetarian,Taiwan,1.75,
Paldo,Bowl,346,Bowl Noodle Spicy Artificial Chicken,South Korea,3.125,
Myojo,Pack,345,Charumera Shoyu,Japan,3.5,
Paldo,Pack,344,Stirfried Kimchi,South Korea,3.75,
Super Bihun,Pack,343,Goreng Rice Noodles,Indonesia,4.5,
Nongshim,Bowl,342,Shin Big Bowl,South Korea,3.5,
Vina Acecook,Pack,341,Daily Vegetarian,Vietnam,3.75,
Shirakiku,Pack,340,Japanese Style Tokusen Shoyu,Japan,4,
Payless,Pack,339,Xtra Big Chilimansi Pancit Canton,Philippines,4.5,
Nissin,Cup,338,Big Cup Noodles Chicken,USA,2.25,
Maruchan,Pack,337,Ramen Noodle Soup Creamy Chicken,USA,5,
Six Fortune,Pack,336,Instant Noodles With Soup,South Korea,3.5,
Goku Uma,Bowl,335,Hot & Spicy Beef,Japan,3.5,
Nissin,Cup,334,Big Cup Noodles Beef,USA,2.125,
Nissin,Cup,333,Big Cup Noodles Shrimp,USA,2.25,
Nongshim,Cup,332,Champong Oriental Noodles,South Korea,3.75,"
"
Sunlee,Bowl,331,Crab Noodle,Thailand,4.5,
Vifon,Pack,330,Phu Gia Instant Bean Thread Chicken,Vietnam,3.25,
Mee Jang,Bowl,329,Artificial Beef Flavor,Thailand,3.5,
Nongshim,Bowl,328,Big Bowl Udon,South Korea,4.5,
Gomex,Pack,327,3 Mien Mi Tom Hum Lobster,Vietnam,3.5,
Little Cook,Bowl,326,TVP Curry Chicken,Thailand,4,
Mee Jang,Bowl,325,Artificial Pork,Thailand,3.5,
Nongshim,Bowl,324,Big Bowl Spicy Shrimp,South Korea,3.5,
Ottogi,Cup,323,Jin Ramen (Hot),South Korea,3.5,
Unif,Bowl,322,Shrimp Fish,Taiwan,3.75,
Little Cook,Bowl,321,TVP Spicy Beef,Thailand,4.75,
Maruchan,Pack,320,Ramen Noodle Soup Spicy Picante Chicken,USA,4,
Maruchan,Pack,319,Ramen Noodle Soup Oriental,USA,3.75,
Unif,Bowl,318,Super Bowl Artificial Pickled Chilli Beef,Taiwan,3.25,
Maruchan,Tray,317,Yakisoba Cheddar Cheese,USA,4,
Unif,Bowl,316,Super Bowl Artificial Stewed Pork Chop,Taiwan,3.5,
Unif,Bowl,315,Super Bowl Artificial Spicy Beef,Taiwan,2.75,
Paldo,Tray,314,Dosirac Mushroom,South Korea,2.5,
Paldo,Tray,313,Dosirac Shrimp,South Korea,4.25,
Lucky Me!,Bowl,312,Supreme Bulalo Artificial Bone Marrow,Philippines,1.75,
Vifon,Pack,311,Tasty Mushroom,Vietnam,2,
Lucky Me!,Pack,310,La Paz Batchoy Beef,Philippines,2.5,
Paldo,Tray,309,Dosirac Beef,South Korea,3.75,
Tradition,Pack,308,Imitation Chicken Vegetarian,USA,3.75,
Royal Umbrella,Cup,307,Vegetarian Tom Yum,Thailand,2.75,
Rhee Bros Assi,Tray,306,Rice Noodle Anchovy Flavor,South Korea,3.75,
Lucky Me!,Bowl,305,Supreme Special Beef Carne De Vaca,Philippines,3.75,
Mama,Bowl,304,Pho Bo Rice Noodle Artificial Beef,Thailand,3.5,
Paldo,Tray,303,Dosirac Artificial Chicken,South Korea,3.25,
Samyang,Bowl,302,Bowl Noodle Picante Beef,South Korea,3.75,
Dragonfly,Bowl,301,Guilin Style Rice Vermicelli,China,4.5,
Wu Mu,Pack,300,Steam Spinach Ramen With Onion,Taiwan,5,
Lucky Me!,Bowl,299,Supreme Sotanghon Artificial Chicken Vermicelli ,Philippines,3.75,
Nongshim,Pack,298,Hearty Rice Noodle Spicy Veggie Consomme,South Korea,2.75,
Rhee Bros Assi,Tray,297,Rice Noodle Hot & Spicy Kimchi,South Korea,3.25,
Nissin,Cup,296,Cup Noodles Crab,Hong Kong,3.25,
Tablemark,Bowl,295,Soybean Paste,Japan,4.5,
Paldo,Pack,294,South Korean Seafood,South Korea,3.75,
Tiger,Bowl,293,Onion Flaver Rice Noodle,Taiwan,0,
Paldo,Pack,292,South Korean U Dong,South Korea,3.75,
Nongshim,Bowl,291,Shin Bowl,South Korea,3,
Doll,Pack,290,Spicy Artificial Beef,Hong Kong,3,
Paldo,Pack,289,South Korean Broad Noodle,South Korea,2,
Saigon Ve Wong,Pack,288,Kung Fu Artificial Beef Rice Noodle,South Korea,3.25,
Paldo,Cup,287,King Cup Lobster,South Korea,3.75,
Myojo,Tray,286,Hyoubanya No Yakisoba Oriental,Japan,4,
Doll,Pack,285,Artificial Chicken,Hong Kong,4.5,2012 #9
Nissin,Cup,284,Cup Noodles Seafood,Hong Kong,4.5,
Paldo,Cup,283,King Cup Kimchi Pot Stew,South Korea,4,
Doll,Pack,282,Pickled Vegetable,Hong Kong,4.25,
Mama,Cup,281,Oriental Kitchen Hot Spicy,Thailand,3,
Rhee Bros Assi,Tray,280,Rice Noodle Katsuo,South Korea,4,
Rhee Bros Assi,Tray,279,Rice Noodles Seafood,South Korea,3.75,
Fortune,Pack,278,Udon Mushroom,USA,3,
Vina Acecook,Pack,277,Oh! Ricey Beef Rice Noodles,Vietnam,4,
Wai Wai,Pack,276,Chili Paste Tom Yum,Thailand,3.25,
Mama,Cup,275,Cup Shrimp Tom Yum Flavor,Thailand,3.75,
Ve Wong,Pack,274,Kung Fu Artificial Soybean Paste,Taiwan,4,
Wai Wai,Pack,273,Minced Pork Tom Yum,Thailand,2.5,
Vina Acecook,Pack,272,Mi Lau Thai Artificial Chicken,Vietnam,3.5,
Paldo,Pack,271,South Korean Noodle Kimchi Flavor,South Korea,3.5,
Wu Mu,Pack,270,Dried Noodle With BBQ Pork,Taiwan,2,
Paldo,Bowl,269,Spicy Shrimp Bowl,South Korea,3.5,
Nissin,Cup,268,Cup Noodles Spicy Chile Chicken,USA,3.5,
Mama,Cup,267,Pork,Thailand,2,
Vina Acecook,Pack,266,Mi Lau Thai Shrimp,Vietnam,4,
Nissin,Cup,265,Cup Noodles Chicken,USA,3.5,
Vina Acecook,Pack,264,Hao Hao Sour Hot Shrimp,Vietnam,3.75,
Nissin,Tray,263,Chow Mein Kung Pao Chicken,USA,1.5,
Vina Acecook,Pack,262,Daily Beef Ball,Vietnam,3.75,
Vina Acecook,Pack,261,Oh! Ricey Chicken,Vietnam,3.75,
Nissin,Bowl,260,Bowl Noodles Hot & Spicy Shrimp,USA,3.5,
Vina Acecook,Pack,259,Mi Lau Thai Seafood,Vietnam,4,
Royal Umbrella,Cup,258,Tom Yum Shrimp,Thailand,3.25,
Nissin,Cup,257,Cup Noodles Beef,USA,3.5,
Nissin,Cup,256,Cup Noodles Shrimp,USA,3.5,
Mama,Cup,255,Oriental Kitchen Spicy Seafood,Thailand,3.75,
Vina Acecook,Pack,254,Daily Hot & Spicy Tom Yun,Vietnam,4,
Nongshim,Bowl,253,Bowl Noodle Spicy Seafood,USA,4.25,
Fortune,Pack,252,Udon Chicken,USA,3.25,
Fortune,Pack,251,Udon Beef,USA,3.5,
Wu Mu,Pack,250,Steamed Noodle Sesame Oil,Taiwan,3.75,
Unif,Pack,249,100 Artificial Spicy Beef,Taiwan,3.75,
Koka,Pack,248,Tomato,Singapore,4.75,
Myojo,Pack,247,Udon Mushroom,Japan,3,
Mama,Pack,246,Artificial Pork Jumbo,Thailand,3,
Six Fortune,Pack,245,Broad Noodles,South Korea,3.75,
Nissin,Tray,244,Karashi Mayo Yakisoba,Japan,4.75,
Myojo,Pack,243,Udon Hot & Spicy,Japan,4.5,
Fashion Foods,Bowl,242,Tom Klong,Thailand,2,
Fu Chang Chinese Noodle Company,Tray,241,Hot & Spicy Beef,USA,4,
Sanyo Foods,Bowl,240,Aunt Mentaiko Durum Spaghetti,Japan,4.5,
Ottogi,Pack,239,Ppushu Ppushu Sweet & Sour,South Korea,1.75,
Nissin,Bowl,238,Chow Noodles Tomato Basil,USA,4,
Koka,Bowl,237,Spicy Seafood Marinara,Singapore,3,
Koka,Pack,236,Spicy Sesame,Singapore,5,
Koka,Pack,235,Curry,Singapore,4.25,
Myojo,Pack,234,Udon Shrimp,Japan,3.75,
Koka,Bowl,233,Tom Yum Rice Noodles,Singapore,3.5,
Indomie,Pack,232,Mi Goreng Jumbo Beef,Indonesia,5,
Indomie,Pack,231,Onion Chicken,Indonesia,4.5,
Lucky Me!,Bowl,230,Supreme Instant Mami Noodles With Free Crackers,Philippines,3.75,
Myojo,Pack,229,Udon Chicken,Japan,3.75,
Vifon,Bowl,228,Pho Ga Instant rice Noodle,Vietnam,2,
Quickchow,Pack,227,Bihon Guisado Rice Noodle,Philippines,1.75,
Nissin,Tray,226,Chow Noodles Cheddar Cheese,USA,4,
Ottogi,Pack,225,Snack Ramyon,South Korea,3.75,
Mama,Bowl,224,Instant Bowl Noodles Artificial Pork,Thailand,2.75,
Koka,Bowl,223,Laksa Singapura,Singapore,4.25,
Myojo,Pack,222,Udon Crab,Japan,3,
Nissin,Pack,221,Top Ramen Beef,USA,3.75,
Wei Lih,Pack,220,Good Good Eat Super Ramen Original,Taiwan,3,
Six Fortune,Pack,219,Tom Yam Instant soup Noodle,South Korea,2.75,
Maruchan,Tray,218,Yakisoba Sweet & Sour Chicken,USA,3,
Samyang,Bowl,217,Bowl Noodle Kimchi,South Korea,4,
Maruchan,Cup,216,Instant Lunch Roast Chicken Flavor,USA,2.75,
Maruchan,Tray,215,Yakisoba Chicken,USA,2,
Maruchan,Tray,214,Yakisoba Teriyaki Beef,USA,2,
Nongshim,Bowl,213,Bowl Noodle Spicy Artificial Lobster,USA,4,
Maruchan,Tray,212,Yakisoba Roast chicken,USA,3.75,
Vina Acecook,Tray,211,Kingcook Tomato Sauce Pork,Vietnam,3.5,
Rocket Brand,Pack,210,Satoimo Noodles,China,2.5,
Nissin,Bowl,209,Souper Meal Beef Flavor Minestrone,USA,3,
Sao Tao,Pack,208,Ramen King Scallop Seafood,China,4.25,
Sapporo Ichiban,Pack,207,Original Flavor,USA,3.5,
Bon Go Jang,Bowl,206,Deuchi Udon,South Korea,3,
Sapporo Ichiban,Pack,205,Beef Flavor,USA,4.5,
Nongshim,Bowl,204,Bowl Noodle Spicy Shrimp,USA,2.5,
Nongshim,Bowl,203,Bowl Noodle Hot & Spicy,USA,2,
Nongshim,Bowl,202,Bowl Noodle Cabbage Kimchi,USA,3.25,
Nongshim,Bowl,201,Bowl Noodle Beef Ginger,USA,3.5,
Nongshim,Bowl,200,Bowl Noodle Spicy Chicken,USA,4.5,
Samyang,Pack,199,Chinese Soybean Paste,South Korea,2,
Shirakiku,Bowl,198,Sanukiya Somen,Japan,4.25,
Rhee Bros Assi,Tray,197,Rice Noodle With Spicy Flavored Soup,South Korea,2.25,
Nissin,Cup,196,Cup Noodles Pani Puri,India,1.5,
Myojo,Pack,195,Chukazanmai Served Cool Sesame Flavored Rice Vinegar Sesame,Japan,3,
Saigon Ve Wong,Pack,194,Kung Fu Instant Rice Noodles Artificial Chicken,Vietnam,3.5,
Boss,Bowl,193,Shrimp Tom Yum Flavor,Thailand,2.5,
Paldo,Pack,192,Soy Flavor Noodle,South Korea,4.25,
Wu Mu,Pack,191,Steamed Noodle Chinese Herbs,Taiwan,3.25,
Maggi,Pack,190,Perencah Tom Yam,Malaysia,2.9,
Nissin,Cup,189,Cup Noodles Manchurian,India,3,
Nongshim,Pack,188,Udon,South Korea,4,
Paldo,Pack,187,Hwa Ramyun Soy Peptide,South Korea,4,
Paldo,Pack,186,Teumsae Ramyun,South Korea,3.5,
Shirakiku,Bowl,185,Sanukiya Udon,Japan,3.75,
Myojo,Pack,184,Chukazanmai Soy Sauce,Japan,3.75,
Nissin,Bowl,183,Bowl Noodles Hot & Spicy Chicken,USA,2,
Myojo,Pack,182,Chukazanmai Soy Sauce chili Oil,Japan,3.25,
Kamfen,Pack,181,Noodle King Thin Wonton,China,2,
Myojo,Tray,180,Hyobanya No Yakisoba Sauce Flavor,Japan,4.75,
Mama,Pack,179,Kimchi,Thailand,3,
Mama,Pack,178,Oriental Style Clear Soup,Thailand,2,
Vifon,Pack,177,Hu Tieu Bo Kho An Lien Beef,Vietnam,3.75,
Paldo,Tray,176,Dosirac Pork,South Korea,4.125,
Samyang,Pack,175,Cold Ramen With Ponytail Radish,South Korea,3,
Lucky Me!,Pack,174,Sotanghon Artificial Chicken,Philippines,0.25,
Unif / Tung-I,Pack,173,Instant Bean Vermicelli Shrimp,Taiwan,1.5,
Mama,Pack,172,Flat Noodle Tom Yum,Thailand,3.75,
Samyang,Pack,171,Japanese Seafood Flavor Udon,South Korea,3.75,
Myojo,Pack,170,Chukazanmai Soybean Paste,Japan,3.5,
Samyang,Pack,169,Seafood Party,South Korea,2.25,
JFC,Bowl,168,Japanese Style Noodle Fresh Udon,Japan,3.75,
Wai Wai,Pack,167,Crab Instant Rice Vermicelli,Thailand,2.5,
Koyo,Pack,166,Garlic Pepper,USA,3.25,
Doll,Pack,165,Sesame Oil,Hong Kong,3.5,
Unif / Tung-I,Pack,164,Artificial Beef Flavor,Taiwan,3.75,
Vifon,Pack,163,Asian Style Instant Noodles Chicken,Vietnam,3.5,
Myojo,Pack,162,Chukazanmai Oriental,Japan,3.75,
Paldo,Pack,161,Green Tea Chlorella,South Korea,0,
Myojo,Bowl,160,Ramen Desse Soy Sauce,Japan,1.5,
Mama,Pack,159,Hot & Spicy,Thailand,1.75,
Mama,Cup,158,Jok Cup Porridge Artificial Pork,Thailand,2.5,
Nissin,Cup,157,Sotanghon,Philippines,2,
Maruchan,Cup,156,Instant Lunch Cajun Style With chili Piquin Shrimp,USA,3,
Lucky Me!,Pack,155,Pancit Canton,Philippines,4.75,
Nissin,Cup,154,Creamy Chicken,USA,1.75,
Sapporo Ichiban,Cup,153,Shrimp Flavor,USA,1.75,
